,bodyId,roi,pre,post,downstream,upstream
596,22783,LO_R_layer_5,0,183,0,183
597,22783,LO_R_layer_6,0,375,0,375
598,22783,LO_R_layer_7,0,25,1,25
599,22783,NotPrimary,0,0,0,0
600,22783,Optic(R),27,958,131,958
601,22783,Optic-unspecified(R),1,5,0,5
602,22831,AOTU(R),316,307,2340,307
603,22831,CentralBrain,322,314,2367,314
604,22831,CentralBrain-unspecified,6,7,27,7
605,22831,LO(R),26,864,145,864
606,22831,LO_R_col_15_08,0,2,0,2
607,22831,LO_R_col_15_09,0,49,1,49
608,22831,LO_R_col_15_10,0,3,0,3
609,22831,LO_R_col_16_07,0,3,0,3
610,22831,LO_R_col_16_08,0,67,0,67
611,22831,LO_R_col_16_09,8,141,40,141
612,22831,LO_R_col_16_10,1,71,4,71
613,22831,LO_R_col_16_11,0,3,0,3
614,22831,LO_R_col_17_07,1,3,2,3
615,22831,LO_R_col_17_08,0,46,1,46
616,22831,LO_R_col_17_09,5,200,32,200
617,22831,LO_R_col_17_10,2,98,13,98
618,22831,LO_R_col_17_11,0,21,0,21
619,22831,LO_R_col_18_08,1,4,6,4
620,22831,LO_R_col_18_09,3,25,17,25
621,22831,LO_R_col_18_10,3,75,20,75
622,22831,LO_R_col_18_11,2,36,9,36
623,22831,LO_R_col_18_12,0,2,0,2
624,22831,LO_R_col_19_10,0,2,0,2
625,22831,LO_R_col_19_11,0,1,0,1
626,22831,LO_R_col_19_12,0,4,0,4
627,22831,LO_R_col_20_12,0,4,0,4
628,22831,LO_R_col_21_12,0,2,0,2
629,22831,LO_R_col_23_14,0,2,0,2
630,22831,LO_R_layer_2,0,2,0,2
631,22831,LO_R_layer_3,10,154,49,154
632,22831,LO_R_layer_4,14,123,89,123
633,22831,LO_R_layer_5,2,139,7,139
634,22831,LO_R_layer_6,0,402,0,402
635,22831,LO_R_layer_7,0,44,0,44
636,22831,NotPrimary,0,0,0,0
637,22831,Optic(R),26,865,145,865
638,22831,Optic-unspecified(R),0,1,0,1
639,22989,AOTU(R),337,373,2385,373
640,22989,CentralBrain,337,376,2385,376
641,22989,CentralBrain-unspecified,0,3,0,3
642,22989,LO(R),26,1027,133,1027
643,22989,LO_R_col_15_10,0,22,0,22
644,22989,LO_R_col_15_11,0,34,1,34
645,22989,LO_R_col_15_12,0,77,0,77
646,22989,LO_R_col_15_13,0,30,0,30
647,22989,LO_R_col_15_14,0,8,0,8
648,22989,LO_R_col_16_10,0,23,0,23
649,22989,LO_R_col_16_11,3,185,12,185
650,22989,LO_R_col_16_12,7,120,36,120
651,22989,LO_R_col_16_13,2,63,10,63
652,22989,LO_R_col_16_14,0,7,0,7
653,22989,LO_R_col_17_10,1,31,8,31
654,22989,LO_R_col_17_11,5,191,25,191
655,22989,LO_R_col_17_12,0,130,3,130
656,22989,LO_R_col_17_13,3,37,16,37
657,22989,LO_R_col_17_14,0,8,0,8
658,22989,LO_R_col_18_11,0,8,0,8
659,22989,LO_R_col_18_12,5,19,22,19
660,22989,LO_R_col_18_13,0,12,0,12
661,22989,LO_R_col_19_11,0,3,0,3
662,22989,LO_R_col_19_12,0,5,0,5
663,22989,LO_R_col_19_13,0,7,0,7
664,22989,LO_R_col_19_14,0,1,0,1
665,22989,LO_R_col_20_14,0,3,0,3
666,22989,LO_R_col_22_16,0,2,0,2
667,22989,LO_R_col_23_17,0,1,0,1
668,22989,LO_R_layer_3,17,237,85,237
669,22989,LO_R_layer_4,8,167,44,167
670,22989,LO_R_layer_5,1,242,4,242
671,22989,LO_R_layer_6,0,326,0,326
672,22989,LO_R_layer_7,0,55,0,55
673,22989,NotPrimary,0,0,0,0
674,22989,Optic(R),29,1028,142,1028
675,22989,Optic-unspecified(R),3,1,9,1
676,22997,AOTU(R),337,448,2338,448
677,22997,CentralBrain,338,453,2339,453
678,22997,CentralBrain-unspecified,1,5,1,5
679,22997,LO(R),34,1272,171,1272
680,22997,LO_R_col_15_16,0,8,0,8
681,22997,LO_R_col_16_13,0,7,0,7
682,22997,LO_R_col_16_14,0,78,0,78
683,22997,LO_R_col_16_15,0,90,0,90
684,22997,LO_R_col_16_16,1,73,5,73
685,22997,LO_R_col_16_17,4,56,19,56
686,22997,LO_R_col_17_13,0,1,0,1
687,22997,LO_R_col_17_14,1,64,8,64
688,22997,LO_R_col_17_15,2,165,10,165
689,22997,LO_R_col_17_16,1,158,5,158
690,22997,LO_R_col_17_17,5,110,30,110
691,22997,LO_R_col_17_18,0,31,0,31
692,22997,LO_R_col_17_19,1,11,6,11
693,22997,LO_R_col_18_14,0,33,0,33
694,22997,LO_R_col_18_15,7,99,34,99
695,22997,LO_R_col_18_16,3,133,14,133
696,22997,LO_R_col_18_17,0,43,2,43
697,22997,LO_R_col_18_18,2,25,9,25
698,22997,LO_R_col_18_19,1,6,2,6
699,22997,LO_R_col_19_15,2,19,10,19
700,22997,LO_R_col_19_16,2,35,7,35
701,22997,LO_R_col_19_17,2,14,7,14
702,22997,LO_R_col_19_18,0,5,3,5
703,22997,LO_R_col_20_17,0,5,0,5
704,22997,LO_R_col_21_16,0,3,0,3
705,22997,LO_R_layer_2,4,69,13,69
706,22997,LO_R_layer_3,27,307,142,307
707,22997,LO_R_layer_4,3,191,16,191
708,22997,LO_R_layer_5,0,366,0,366
709,22997,LO_R_layer_6,0,322,0,322
710,22997,LO_R_layer_7,0,17,0,17
711,22997,NotPrimary,0,0,0,0
712,22997,Optic(R),35,1272,173,1272
713,22997,Optic-unspecified(R),1,0,2,0
714,23002,AOTU(R),345,480,2485,480
715,23002,CentralBrain,345,482,2485,482
716,23002,CentralBrain-unspecified,0,2,0,2
717,23002,LO(R),30,1109,179,1109
718,23002,LO_R_col_22_13,0,2,0,2
719,23002,LO_R_col_22_14,0,5,0,5
720,23002,LO_R_col_22_15,0,17,0,17
721,23002,LO_R_col_22_16,0,2,0,2
722,23002,LO_R_col_22_17,0,3,0,3
723,23002,LO_R_col_22_20,0,1,0,1
724,23002,LO_R_col_23_13,0,4,0,4
725,23002,LO_R_col_23_14,1,26,4,26
726,23002,LO_R_col_23_15,1,71,4,71
727,23002,LO_R_col_23_16,0,61,0,61
728,23002,LO_R_col_23_17,3,99,18,99
729,23002,LO_R_col_23_18,0,10,0,10
730,23002,LO_R_col_23_19,0,8,0,8
731,23002,LO_R_col_24_13,0,15,0,15
732,23002,LO_R_col_24_14,0,17,2,17
733,23002,LO_R_col_24_15,0,99,0,99
734,23002,LO_R_col_24_16,1,153,4,153
735,23002,LO_R_col_24_17,6,135,34,135
736,23002,LO_R_col_24_18,0,25,0,25
737,23002,LO_R_col_24_19,1,12,8,12
738,23002,LO_R_col_25_15,3,43,16,43
739,23002,LO_R_col_25_16,4,95,28,95
740,23002,LO_R_col_25_17,3,111,19,111
741,23002,LO_R_col_25_18,0,22,0,22
742,23002,LO_R_col_25_19,0,3,0,3
743,23002,LO_R_col_26_14,0,1,0,1
744,23002,LO_R_col_26_15,0,6,0,6
745,23002,LO_R_col_26_16,4,35,27,35
746,23002,LO_R_col_26_17,2,20,13,20
747,23002,LO_R_col_26_18,0,4,0,4
748,23002,LO_R_col_26_19,0,2,0,2
749,23002,LO_R_col_27_16,0,2,0,2
750,23002,LO_R_col_27_19,1,0,2,0
751,23002,LO_R_layer_3,10,212,64,212
752,23002,LO_R_layer_4,18,165,109,165
753,23002,LO_R_layer_5,0,198,0,198
754,23002,LO_R_layer_6,1,462,4,462
755,23002,LO_R_layer_7,1,72,2,72
756,23002,NotPrimary,0,0,0,0
757,23002,Optic(R),31,1111,180,1111
758,23002,Optic-unspecified(R),1,2,1,2
759,23128,AOTU(R),317,419,2180,419
760,23128,CentralBrain,318,422,2183,422
761,23128,CentralBrain-unspecified,1,3,3,3
762,23128,LO(R),38,931,192,931
763,23128,LO_R_col_16_18,0,10,0,10
764,23128,LO_R_col_16_19,0,61,0,61
765,23128,LO_R_col_16_20,1,82,7,82
766,23128,LO_R_col_16_21,0,8,0,8
767,23128,LO_R_col_16_22,1,14,5,14
768,23128,LO_R_col_17_18,0,36,0,36
769,23128,LO_R_col_17_19,1,69,5,69
770,23128,LO_R_col_17_20,2,56,8,56
771,23128,LO_R_col_17_21,5,67,29,67
772,23128,LO_R_col_17_22,3,25,11,25
773,23128,LO_R_col_17_23,0,10,0,10
774,23128,LO_R_col_17_24,0,3,0,3
775,23128,LO_R_col_18_18,0,4,0,4
776,23128,LO_R_col_18_19,0,32,0,32
777,23128,LO_R_col_18_20,2,120,4,120
778,23128,LO_R_col_18_21,3,87,11,87
779,23128,LO_R_col_18_22,6,51,37,51
780,23128,LO_R_col_18_23,0,12,2,12
781,23128,LO_R_col_18_24,2,8,13,8
782,23128,LO_R_col_19_19,0,9,0,9
783,23128,LO_R_col_19_20,1,60,4,60
784,23128,LO_R_col_19_21,2,27,13,27
785,23128,LO_R_col_19_22,2,44,11,44
786,23128,LO_R_col_19_23,1,5,4,5
787,23128,LO_R_col_20_19,0,2,0,2
788,23128,LO_R_col_20_20,0,3,0,3
789,23128,LO_R_col_20_21,1,1,2,1
790,23128,LO_R_col_20_22,2,10,12,10
791,23128,LO_R_col_20_23,1,1,4,1
792,23128,LO_R_col_21_21,1,1,3,1
793,23128,LO_R_col_21_22,1,12,7,12
794,23128,LO_R_col_22_22,0,1,0,1
795,23128,LO_R_layer_3,15,156,87,156
796,23128,LO_R_layer_4,21,147,100,147
797,23128,LO_R_layer_5,0,206,0,206
798,23128,LO_R_layer_6,0,393,0,393
799,23128,LO_R_layer_7,2,29,5,29
800,23128,NotPrimary,0,0,0,0
801,23128,Optic(R),38,945,192,945
802,23128,Optic-unspecified(R),0,14,0,14
803,23154,AOTU(R),327,425,2363,425
804,23154,CentralBrain,327,435,2363,435
805,23154,CentralBrain-unspecified,0,10,0,10
806,23154,LO(R),28,1043,132,1043
807,23154,LO_R_col_18_18,0,7,0,7
808,23154,LO_R_col_18_19,0,30,0,30
809,23154,LO_R_col_18_20,1,35,5,35
810,23154,LO_R_col_19_17,0,34,0,34
811,23154,LO_R_col_19_18,2,74,4,74
812,23154,LO_R_col_19_19,1,60,5,60
813,23154,LO_R_col_19_20,1,32,6,32
814,23154,LO_R_col_19_21,3,47,15,47
815,23154,LO_R_col_19_22,0,2,0,2
816,23154,LO_R_col_20_16,0,16,0,16
817,23154,LO_R_col_20_17,0,80,0,80
818,23154,LO_R_col_20_18,2,108,13,108
819,23154,LO_R_col_20_19,6,180,28,180
820,23154,LO_R_col_20_20,3,64,14,64
821,23154,LO_R_col_20_21,0,27,0,27
822,23154,LO_R_col_20_22,0,4,0,4
823,23154,LO_R_col_21_18,1,63,4,63
824,23154,LO_R_col_21_19,1,52,6,52
825,23154,LO_R_col_21_20,1,38,3,38
826,23154,LO_R_col_21_21,2,16,11,16
827,23154,LO_R_col_22_17,0,6,0,6
828,23154,LO_R_col_22_18,0,26,0,26
829,23154,LO_R_col_22_19,0,22,0,22
830,23154,LO_R_col_22_20,3,14,11,14
831,23154,LO_R_col_23_17,1,6,7,6
832,23154,LO_R_layer_3,11,139,58,139
833,23154,LO_R_layer_4,13,278,62,278
834,23154,LO_R_layer_5,1,260,4,260
835,23154,LO_R_layer_6,3,335,8,335
836,23154,LO_R_layer_7,0,31,0,31
837,23154,NotPrimary,0,0,0,0
838,23154,Optic(R),30,1054,134,1054
839,23154,Optic-unspecified(R),2,11,2,11
840,23210,AOTU(R),301,365,2139,365
841,23210,CentralBrain,304,371,2149,371
842,23210,CentralBrain-unspecified,3,6,10,6
843,23210,LO(R),30,986,167,986
844,23210,LO_R_col_17_09,0,2,0,2
845,23210,LO_R_col_18_07,0,8,0,8
846,23210,LO_R_col_18_08,1,65,6,65
847,23210,LO_R_col_18_09,0,27,0,27
848,23210,LO_R_col_18_10,0,4,0,4
849,23210,LO_R_col_19_07,0,8,0,8
850,23210,LO_R_col_19_08,1,120,7,120
851,23210,LO_R_col_19_09,4,134,24,134
852,23210,LO_R_col_19_10,0,24,0,24
853,23210,LO_R_col_20_07,0,9,3,9
854,23210,LO_R_col_20_08,2,41,6,41
855,23210,LO_R_col_20_09,6,179,36,179
856,23210,LO_R_col_20_10,9,103,48,103
857,23210,LO_R_col_20_11,0,8,1,8
858,23210,LO_R_col_21_08,0,42,0,42
859,23210,LO_R_col_21_09,2,55,9,55
860,23210,LO_R_col_21_10,3,104,17,104
861,23210,LO_R_col_21_11,1,21,5,21
862,23210,LO_R_col_21_12,0,3,0,3
863,23210,LO_R_col_22_08,0,2,0,2
864,23210,LO_R_col_22_09,1,25,5,25
865,23210,LO_R_col_22_10,0,1,0,1
866,23210,LO_R_col_22_13,0,1,0,1
867,23210,LO_R_layer_2,0,1,0,1
868,23210,LO_R_layer_3,4,65,23,65
869,23210,LO_R_layer_4,16,149,96,149
870,23210,LO_R_layer_5,3,105,22,105
871,23210,LO_R_layer_6,4,517,16,517
872,23210,LO_R_layer_7,3,149,10,149
873,23210,NotPrimary,0,0,0,0
874,23210,Optic(R),31,991,168,991
875,23210,Optic-unspecified(R),1,5,1,5
876,23377,AOTU(R),331,453,2388,453
877,23377,CentralBrain,332,459,2389,459
878,23377,CentralBrain-unspecified,1,6,1,6
879,23377,LO(R),37,1321,221,1321
880,23377,LO_R_col_23_20,0,2,0,2
881,23377,LO_R_col_24_18,0,8,0,8
882,23377,LO_R_col_24_19,0,7,0,7
883,23377,LO_R_col_24_20,0,13,0,13
884,23377,LO_R_col_24_21,4,10,29,10
885,23377,LO_R_col_25_17,0,17,0,17
886,23377,LO_R_col_25_18,6,74,36,74
887,23377,LO_R_col_25_19,1,70,2,70
888,23377,LO_R_col_25_20,1,58,3,58
889,23377,LO_R_col_25_21,0,34,0,34
890,23377,LO_R_col_25_22,0,16,0,16
891,23377,LO_R_col_26_16,0,15,0,15
892,23377,LO_R_col_26_17,0,22,0,22
893,23377,LO_R_col_26_18,0,37,0,37
894,23377,LO_R_col_26_19,2,112,15,112
895,23377,LO_R_col_26_20,2,151,9,151
896,23377,LO_R_col_26_21,2,114,12,114
897,23377,LO_R_col_26_22,1,23,8,23
898,23377,LO_R_col_26_23,0,2,0,2
899,23377,LO_R_col_27_17,0,6,0,6
900,23377,LO_R_col_27_18,0,29,0,29
901,23377,LO_R_col_27_19,1,98,7,98
902,23377,LO_R_col_27_20,4,121,31,121
903,23377,LO_R_col_27_21,6,55,31,55
904,23377,LO_R_col_27_22,1,25,6,25
905,23377,LO_R_col_27_23,0,6,0,6
906,23377,LO_R_col_28_18,0,19,0,19
907,23377,LO_R_col_28_19,1,26,8,26
908,23377,LO_R_col_28_20,1,34,3,34
909,23377,LO_R_col_28_21,3,41,14,41
910,23377,LO_R_col_28_22,1,30,7,30
911,23377,LO_R_col_28_23,0,1,0,1
912,23377,LO_R_col_29_19,0,17,0,17
913,23377,LO_R_col_29_20,0,21,0,21
914,23377,LO_R_col_29_21,0,4,0,4
915,23377,LO_R_col_29_22,0,3,0,3
916,23377,LO_R_layer_3,9,96,56,96
917,23377,LO_R_layer_4,26,328,154,328
918,23377,LO_R_layer_5,0,286,0,286
919,23377,LO_R_layer_6,2,496,11,496
920,23377,LO_R_layer_7,0,115,0,115
921,23377,NotPrimary,0,0,0,0
922,23377,Optic(R),37,1338,221,1338
923,23377,Optic-unspecified(R),0,17,0,17
924,23421,AOTU(R),282,425,1986,425
925,23421,CentralBrain,283,426,1988,426
926,23421,CentralBrain-unspecified,1,1,2,1
927,23421,LO(R),25,976,136,976
928,23421,LO_R_col_13_16,0,8,0,8
929,23421,LO_R_col_13_17,0,3,0,3
930,23421,LO_R_col_13_18,0,13,0,13
931,23421,LO_R_col_13_19,0,19,0,19
932,23421,LO_R_col_13_20,0,12,0,12
933,23421,LO_R_col_14_17,0,21,0,21
934,23421,LO_R_col_14_18,0,132,0,132
935,23421,LO_R_col_14_19,3,105,15,105
936,23421,LO_R_col_14_20,3,33,15,33
937,23421,LO_R_col_14_21,1,27,5,27
938,23421,LO_R_col_14_22,0,4,0,4
939,23421,LO_R_col_15_17,0,16,0,16
940,23421,LO_R_col_15_18,0,73,0,73
941,23421,LO_R_col_15_19,3,121,17,121
942,23421,LO_R_col_15_20,7,87,32,87
943,23421,LO_R_col_15_21,0,25,0,25
944,23421,LO_R_col_16_17,0,5,0,5
945,23421,LO_R_col_16_18,0,25,0,25
946,23421,LO_R_col_16_19,4,102,29,102
947,23421,LO_R_col_16_20,2,77,11,77
948,23421,LO_R_col_16_21,0,15,0,15
949,23421,LO_R_col_16_22,1,7,4,7
950,23421,LO_R_col_17_18,0,10,0,10
951,23421,LO_R_col_17_19,0,9,0,9
952,23421,LO_R_col_17_20,0,17,4,17
953,23421,LO_R_col_17_21,1,3,3,3
954,23421,LO_R_col_18_21,0,1,1,1
955,23421,LO_R_col_19_19,0,4,0,4
956,23421,LO_R_col_20_19,0,1,0,1
957,23421,LO_R_col_21_20,0,1,0,1
958,23421,LO_R_layer_2,0,21,2,21
959,23421,LO_R_layer_3,18,189,101,189
960,23421,LO_R_layer_4,7,154,33,154
961,23421,LO_R_layer_5,0,277,0,277
962,23421,LO_R_layer_6,0,305,0,305
963,23421,LO_R_layer_7,0,30,0,30
964,23421,NotPrimary,0,0,0,0
965,23421,Optic(R),29,982,155,982
966,23421,Optic-unspecified(R),4,6,19,6
967,23463,AOTU(R),345,520,2420,520
968,23463,CentralBrain,346,522,2422,522
969,23463,CentralBrain-unspecified,1,1,2,1
970,23463,LO(R),40,1249,220,1249
971,23463,LO_R_col_21_18,0,5,0,5
972,23463,LO_R_col_21_20,0,3,0,3
973,23463,LO_R_col_21_21,1,7,4,7
974,23463,LO_R_col_22_17,0,2,0,2
975,23463,LO_R_col_22_18,2,35,9,35
976,23463,LO_R_col_22_19,3,23,18,23
977,23463,LO_R_col_22_20,0,28,0,28
978,23463,LO_R_col_22_21,2,12,10,12
979,23463,LO_R_col_22_22,0,4,0,4
980,23463,LO_R_col_23_17,0,6,0,6
981,23463,LO_R_col_23_18,2,102,8,102
982,23463,LO_R_col_23_19,2,121,15,121
983,23463,LO_R_col_23_20,1,54,3,54
984,23463,LO_R_col_23_21,2,20,11,20
985,23463,LO_R_col_24_17,0,49,0,49
986,23463,LO_R_col_24_18,2,65,12,65
987,23463,LO_R_col_24_19,3,113,16,113
988,23463,LO_R_col_24_20,1,73,14,73
989,23463,LO_R_col_24_21,0,57,2,57
990,23463,LO_R_col_24_22,0,16,0,16
991,23463,LO_R_col_25_17,0,14,0,14
992,23463,LO_R_col_25_18,2,50,8,50
993,23463,LO_R_col_25_19,0,54,0,54
994,23463,LO_R_col_25_20,2,86,4,86
995,23463,LO_R_col_25_21,1,84,3,84
996,23463,LO_R_col_25_22,1,19,5,19
997,23463,LO_R_col_25_23,3,6,17,6
998,23463,LO_R_col_25_24,0,4,0,4
999,23463,LO_R_col_26_17,1,20,7,20
1000,23463,LO_R_col_26_18,2,14,6,14
1001,23463,LO_R_col_26_19,4,31,26,31
1002,23463,LO_R_col_26_20,3,24,22,24
1003,23463,LO_R_col_26_21,0,12,0,12
1004,23463,LO_R_col_26_22,0,10,0,10
1005,23463,LO_R_col_26_23,0,2,0,2
1006,23463,LO_R_col_27_19,0,5,0,5
1007,23463,LO_R_col_27_20,0,8,0,8
1008,23463,LO_R_col_27_21,0,1,0,1
1009,23463,LO_R_col_27_22,0,5,0,5
1010,23463,LO_R_col_28_21,0,5,0,5
1011,23463,LO_R_layer_2,0,8,0,8
1012,23463,LO_R_layer_3,13,229,72,229
1013,23463,LO_R_layer_4,24,228,133,228
1014,23463,LO_R_layer_5,3,226,15,226
1015,23463,LO_R_layer_6,0,495,0,495
1016,23463,LO_R_layer_7,0,63,0,63
1017,23463,NotPrimary,0,0,0,0
1018,23463,Optic(R),40,1256,220,1256
1019,23463,Optic-unspecified(R),0,7,0,7
1020,23463,SIP(R),0,1,0,1
1021,23499,AOTU(R),307,362,2171,362
1022,23499,CentralBrain,310,369,2192,369
1023,23499,CentralBrain-unspecified,1,7,6,7
1024,23499,LO(R),22,993,109,993
1025,23499,LO_R_col_12_11,0,23,0,23
1026,23499,LO_R_col_12_12,0,24,0,24
1027,23499,LO_R_col_12_13,1,20,6,20
1028,23499,LO_R_col_12_15,0,1,0,1
1029,23499,LO_R_col_12_16,0,4,0,4
1030,23499,LO_R_col_13_11,0,47,0,47
1031,23499,LO_R_col_13_12,3,168,15,168
1032,23499,LO_R_col_13_13,3,105,17,105
1033,23499,LO_R_col_13_14,1,21,1,21
1034,23499,LO_R_col_13_15,1,39,9,39
1035,23499,LO_R_col_13_16,0,3,0,3
1036,23499,LO_R_col_14_11,0,58,0,58
1037,23499,LO_R_col_14_12,1,100,6,100
1038,23499,LO_R_col_14_13,3,115,12,115
1039,23499,LO_R_col_14_14,1,89,5,89
1040,23499,LO_R_col_14_15,0,9,0,9
1041,23499,LO_R_col_15_11,0,4,0,4
1042,23499,LO_R_col_15_12,1,48,1,48
1043,23499,LO_R_col_15_13,1,50,8,50
1044,23499,LO_R_col_15_14,3,30,14,30
1045,23499,LO_R_col_15_15,2,18,13,18
1046,23499,LO_R_col_16_12,0,9,1,9
1047,23499,LO_R_col_16_13,1,4,1,4
1048,23499,LO_R_col_16_14,0,3,0,3
1049,23499,LO_R_col_16_15,0,1,0,1
1050,23499,LO_R_layer_2,0,12,0,12
1051,23499,LO_R_layer_3,18,212,91,212
1052,23499,LO_R_layer_4,3,187,17,187
1053,23499,LO_R_layer_5,0,219,0,219
1054,23499,LO_R_layer_6,0,329,0,329
1055,23499,LO_R_layer_7,1,34,1,34
1056,23499,NotPrimary,0,0,0,0
1057,23499,Optic(R),23,998,111,998
1058,23499,Optic-unspecified(R),1,5,2,5
1059,23499,SIP(R),2,0,15,0
1060,23677,AOTU(R),289,309,2134,309
1061,23677,CentralBrain,291,313,2138,313
1062,23677,CentralBrain-unspecified,2,4,4,4
1063,23677,LO(R),26,885,147,885
1064,23677,LO_R_col_14_05,0,4,0,4
1065,23677,LO_R_col_14_06,0,3,0,3
1066,23677,LO_R_col_15_04,0,3,0,3
1067,23677,LO_R_col_15_05,0,33,0,33
1068,23677,LO_R_col_15_06,0,36,0,36
1069,23677,LO_R_col_15_07,0,9,0,9
1070,23677,LO_R_col_16_04,0,3,0,3
1071,23677,LO_R_col_16_05,0,166,0,166
1072,23677,LO_R_col_16_06,7,212,44,212
1073,23677,LO_R_col_16_07,1,134,8,134
1074,23677,LO_R_col_16_08,2,10,11,10
1075,23677,LO_R_col_17_04,0,1,0,1
1076,23677,LO_R_col_17_05,1,72,7,72
1077,23677,LO_R_col_17_06,4,94,24,94
1078,23677,LO_R_col_17_07,6,56,31,56
1079,23677,LO_R_col_17_08,3,17,12,17
1080,23677,LO_R_col_18_05,0,9,0,9
1081,23677,LO_R_col_18_07,2,22,10,22
1082,23677,LO_R_col_18_08,0,1,0,1
1083,23677,LO_R_layer_2,0,1,0,1
1084,23677,LO_R_layer_3,11,108,64,108
1085,23677,LO_R_layer_4,12,138,69,138
1086,23677,LO_R_layer_5,0,179,0,179
1087,23677,LO_R_layer_6,0,373,0,373
1088,23677,LO_R_layer_7,3,86,14,86
1089,23677,NotPrimary,0,0,0,0
1090,23677,Optic(R),27,886,148,886
1091,23677,Optic-unspecified(R),1,1,1,1
1092,23686,AOTU(R),313,417,2137,417
1093,23686,CentralBrain,314,421,2139,421
1094,23686,CentralBrain-unspecified,1,4,2,4
1095,23686,LO(R),29,990,143,990
1096,23686,LO_R_col_13_14,0,15,0,15
1097,23686,LO_R_col_13_15,0,13,0,13
1098,23686,LO_R_col_13_16,0,15,0,15
1099,23686,LO_R_col_14_13,0,26,0,26
1100,23686,LO_R_col_14_14,1,114,7,114
1101,23686,LO_R_col_14_15,4,104,12,104
1102,23686,LO_R_col_14_16,5,51,28,51
1103,23686,LO_R_col_14_17,0,12,0,12
1104,23686,LO_R_col_15_12,0,3,0,3
1105,23686,LO_R_col_15_13,0,45,0,45
1106,23686,LO_R_col_15_14,2,147,13,147
1107,23686,LO_R_col_15_15,1,130,9,130
1108,23686,LO_R_col_15_16,2,42,8,42
1109,23686,LO_R_col_15_17,1,14,4,14
1110,23686,LO_R_col_16_13,0,11,0,11
1111,23686,LO_R_col_16_14,2,79,11,79
1112,23686,LO_R_col_16_15,6,89,27,89
1113,23686,LO_R_col_16_16,3,39,17,39
1114,23686,LO_R_col_17_13,0,4,0,4
1115,23686,LO_R_col_17_14,0,2,0,2
1116,23686,LO_R_col_17_15,0,10,1,10
1117,23686,LO_R_col_17_16,1,15,3,15
1118,23686,LO_R_col_18_15,0,5,0,5
1119,23686,LO_R_col_18_16,0,2,0,2
1120,23686,LO_R_col_21_17,1,0,3,0
1121,23686,LO_R_col_22_17,0,2,0,2
1122,23686,LO_R_col_22_18,0,1,0,1
1123,23686,LO_R_layer_2,2,34,9,34
1124,23686,LO_R_layer_3,20,233,108,233
1125,23686,LO_R_layer_4,5,128,20,128
1126,23686,LO_R_layer_5,0,318,0,318
1127,23686,LO_R_layer_6,1,251,3,251
1128,23686,LO_R_layer_7,1,26,3,26
1129,23686,NotPrimary,0,0,0,0
1130,23686,Optic(R),29,991,143,991
1131,23686,Optic-unspecified(R),0,1,0,1
1132,23719,AOTU(R),300,345,2057,345
1133,23719,CentralBrain,301,346,2060,346
1134,23719,CentralBrain-unspecified,1,1,3,1
1135,23719,LO(R),26,885,146,885
1136,23719,LO_R_col_19_10,0,8,0,8
1137,23719,LO_R_col_19_11,0,20,0,20
1138,23719,LO_R_col_19_12,0,45,0,45
1139,23719,LO_R_col_19_13,0,12,0,12
1140,23719,LO_R_col_19_14,0,1,0,1
1141,23719,LO_R_col_20_10,1,83,9,83
1142,23719,LO_R_col_20_11,0,179,0,179
1143,23719,LO_R_col_20_12,2,154,14,154
1144,23719,LO_R_col_20_13,0,13,4,13
1145,23719,LO_R_col_21_10,1,6,4,6
1146,23719,LO_R_col_21_11,14,155,75,155
1147,23719,LO_R_col_21_12,2,113,10,113
1148,23719,LO_R_col_21_13,2,29,13,29
1149,23719,LO_R_col_21_14,0,1,0,1
1150,23719,LO_R_col_22_10,0,11,0,11
1151,23719,LO_R_col_22_11,1,28,4,28
1152,23719,LO_R_col_22_12,0,15,0,15
1153,23719,LO_R_col_22_13,3,9,13,9
1154,23719,LO_R_col_23_12,0,3,0,3
1155,23719,LO_R_layer_3,6,86,41,86
1156,23719,LO_R_layer_4,20,159,105,159
1157,23719,LO_R_layer_5,0,234,0,234
1158,23719,LO_R_layer_6,0,334,0,334
1159,23719,LO_R_layer_7,0,72,0,72
1160,23719,NotPrimary,0,0,0,0
1161,23719,Optic(R),26,887,146,887
1162,23719,Optic-unspecified(R),0,2,0,2
1163,23830,AOTU(R),292,413,2065,413
1164,23830,CentralBrain,295,416,2070,416
1165,23830,CentralBrain-unspecified,3,3,5,3
1166,23830,LO(R),18,851,99,851
1167,23830,LO_R_col_09_10,0,4,0,4
1168,23830,LO_R_col_09_11,0,4,0,4
1169,23830,LO_R_col_10_09,0,11,0,11
1170,23830,LO_R_col_10_10,0,102,0,102
1171,23830,LO_R_col_10_11,3,73,9,73
1172,23830,LO_R_col_10_12,0,19,2,19
1173,23830,LO_R_col_10_13,0,22,0,22
1174,23830,LO_R_col_10_14,0,5,0,5
1175,23830,LO_R_col_10_15,0,1,0,1
1176,23830,LO_R_col_11_09,0,17,0,17
1177,23830,LO_R_col_11_10,0,63,3,63
1178,23830,LO_R_col_11_11,3,158,11,158
1179,23830,LO_R_col_11_12,5,106,34,106
1180,23830,LO_R_col_11_13,1,32,7,32
1181,23830,LO_R_col_12_09,1,5,4,5
1182,23830,LO_R_col_12_10,0,15,0,15
1183,23830,LO_R_col_12_11,2,104,12,104
1184,23830,LO_R_col_12_12,2,52,12,52
